Message ID 	 Delay
M3175	688.80
M3125	989.30
M3151	989.70
M3150	990.00
M3227	399.30
M3126	1031.50
M3143	1031.80
M3134	1032.30
M3131	1032.50
M3171	733.10
M3172	733.60
M3210	434.30
M3181	734.70
M3138	1035.30
M3122	1036.00
M3165	736.20
M3237	139.40
M3162	742.00
M3190	742.30
M3253	319.60
M3205	619.90
M3208	716.20
M3211	716.60
M3229	720.30
M3167	1024.10
M3217	724.80
M3179	1025.40
M3235	460.10
M3170	1060.50
M3236	460.70
M3156	1061.20
M3193	761.60
M3254	461.90
M3288	162.60
M3198	763.00
M3257	463.70
M3213	764.10
M3163	1064.60
M3291	165.20
M3186	1065.70
M3212	766.30
M3184	1066.80
M3245	467.20
M3265	467.80
M3203	768.10
M3250	468.50
M3200	769.20
M3161	1069.70
M3239	470.40
M3201	771.00
M3226	1062.00
M3274	462.50
M3206	1062.90
M3287	463.20
M3258	763.50
M3209	1064.20
M3249	764.60
M3252	766.80
M3325	167.10
M3246	767.40
M3202	1067.80
M3240	768.10
M3267	768.50
M3260	769.00
M3266	774.90
M3259	958.20
M3297	658.70
M3329	359.40
M3282	700.60
M3238	1000.80
M3251	1001.00
M3283	780.90
M3290	781.60
M3327	482.10
M3273	782.80
M3248	1083.30
M3231	1083.60
M3298	1069.80
M3295	1070.40
M3405	171.00
M3367	471.30
M3292	1071.60
M3305	1073.40
M3280	1073.70
M3275	1074.40
M3276	1074.80
M3306	1075.60
M3303	1076.20
M3294	1076.60
M3289	1076.90
M3281	1077.40
M3312	777.70
M3313	778.00
M3278	1078.50
M3332	779.50
M3270	1079.90
M3318	780.30
